id,text,binary_label
387274,"Manche fragten sich, wieso #Baerbock so lange keinen Bock geschossen hat. Sie war anderweitig in der Bütt und hat vor anderen #Narren als ihren Wählern gesprochen. Und wer hätte es mehr verdient, als die vom #AKV? Gestammel von höchster Güte! https://t.co/4DvIkmqJUC",1.0
387275,"Mindestens 2 #Tote beklagen orthodoxe #Christen in #ÖÄthiopien nach einem #Sturm der #Polizei auf die #Kirche in #Shashemene 165km südlich der #Hauptstadt Addis Abbeba. Was unternimmt @aBaerbock dazu?
https://t.co/VtoQMKCSHY",0.0
387276,".
Annalena #Baerbock ,B90/Die #Gruenen 
In 2 Jahren hat #Russland anderes zu tun, als #Deutschland|s Wahlen zu verfälschen

Ich bin dann, wie jetzt auch, hoch motiviert meinen bescheidenen Beitrag zum zweiten #Kanzler -Amts-Run unserer Weltklasse- #Aussenministerin zu leisten🍀
. https://t.co/gSTjRzFSeu",0.0
387277,Elektrobusse haben schon was an sich! #Energiewende #Habeck #Baerbock #Grüne https://t.co/ld4i69cNPn,0.0
387278,"Annalena Baerbock bekommt Karnevalsorden: „Ja, es ist tierisch ernst“ https://t.co/LRsS4wzhRF",0.0
387279,"#AKV schäme dich# #Frieden# Demo# #Wider den tierischen Ernst# Baerbock# #Dummheit# #Politkarneval#  

https://t.co/7XU1sEOv0p 
https://t.co/hXqrKYBsDW",0.0
387280,"Spieglein, Spieglein an der Wand – Scholz, Habeck, Baerbock und die feud... https://t.co/Hk5huKgq66 via @YouTube ❗️❗️❗️👍❗️❗️❗️",0.0
387281,"Mindestens 2 #Tote beklagen orthodoxe #Christen in #ÖÄthiopien nach einem #Sturm der #Polizei auf die #Kirche in #Shashemene 165km südlich der #Hauptstadt Addis Abbeba. Was unternimmt @aBaerbock dazu?
https://t.co/S5JeGElSxM",0.0
387282,"Hier wird mir dem Arsch eingerissen (@JTrittin ), was die @Die_Gruenen sich mühevoll aufgebaut hatten (@ABaerbock): eine ernstzunehmende Haltung in der Außenpolitik

Jetzt also wieder komplett lost, diese Partei...",0.0
387283,Schickt sie nach Berlin oder Potsdam (ich meine da wohnt Frau Baerbock. #Upahl,1.0
387284,"Man kann für unfreiwilligen Humor einen Preis bekommen?
#Baerbock",1.0
387285,Demnächst auch in ihrem Supermarkt des Vertrauens! #Grüne #Baerbock #Habeck,0.0
387286,"Baerbock und Frieden? Wo, wie, wann?
#Orwell",1.0
387287,"... und Deutsche lassen sich immer leichter in das Hegemonie-Bestreben der USA hineinziehen.

Krieg gegen Russland #Baerbock #Scholz #Gruene #SPD #Kriegstreiber https://t.co/J6TnQhi3iT",1.0
387288,"Ey, Baerbock, wir wollen keinen Krieg mit Russland.
Bist du zu dumm, das Volk zu befragen ??? https://t.co/qA8xKqHzEP",1.0
387290,"Baerbock Rücktritt!Wir wollen keinen Krieg mit Russland!!!! Frieden und DIPLOMATIE,!",1.0
387291,Ukraine Waffenlieferungen. Wer bedient die Waffen? Wer wartet sie? Ist die NATO bereits im Krieg mit Russland? Laut Baerbock ja und sie hat recht. - Pflege für Aufklärung https://t.co/D4zB5P6Wb5,1.0
387292,Ukraine Waffenlieferungen. Wer bedient die Waffen? Wer wartet sie? Ist die NATO bereits im Krieg mit Russland? Laut Baerbock ja und sie hat recht. https://t.co/PBkxvEaHCZ,1.0
387293,Der AKV verleiht Außenministerin Annalena Baerbock einen Orden. Und die nimmt ihn auch noch an! Unsere Kritik des Abends nach Noten. https://t.co/7EE2JuhfRB,0.0
387294,"Wir sind (laut @ABaerbock) im Krieg mit Russland und die Russen KAUFEN einen deutschen Flughafen? 

Die rote Armee ist wirklich nicht mehr das, was sie mal war ☝️😉 https://t.co/3l9zcjYM4N",1.0
387295,„Dieser Versprecher (…) legt ihr Mindset praktisch offen“ – @AlexanderLurz @greenpeace_de über den Kriegs-Versprecher von @ABaerbock und mögliche Diplomatie-Initiativen. Mehr dazu im #BerichtausBerlin mit @TinaHassel und SPD-Fraktionschef Rolf Mützenich – ab 18 Uhr @DasErste. https://t.co/60KfEx5l0Z,0.0
387296,"George #Soros, der Gönner der deutschen Aussenministerin #Baerbock und Drahtzieher des Konflikts in der #Ukraine, ist von der New York Post zum „gefährlichsten Mann Amerikas“ erklärt worden. https://t.co/4F2ntT7UyU",1.0
387297,Dieter Nuhr über Annalena Baerbock 😂 https://t.co/bgVvDOb33h via @YouTube,0.0
387298,Klare Ansage von Annalena Baerbock! https://t.co/hWjUZqMXsR via @YouTube,0.0
387299,Wertes @BMI_Bund @ABaerbock @fdp @spd @staedtetag @zdf @ARD_Presse gibt es das auch in Deutschland?,0.0
387300,"Hoffentlich denkt Putin jetzt das die #Kriegserklärung
 von #Baerbock an ihn nur #Karneval #Aachen war🤡",1.0
387301,"DEMO in AACHEN am 04.02.2023
Ich bin NICHT im Krieg mit Russland!
Frieden. Freiheit. Demokratie.
https://t.co/5qXxLzhdSv

#Friedensbewegung #Frieden #Demo #Aachen #Demonstration #peace #Protest #Baerbock #BaerbockRuecktritt #GruenerMist #Ukraine #Russland #Orden #Karneval #Gruene",0.0
387302,"Unfassbar ... #Baerbock klebt immer noch am Ministerium fest, oder?

Wann sind wir diese boshafte Hetzerin endlich los?",1.0
387303,"Wehrpflicht: Militaristen wollen unbedingt Töchter von Steinmeier + @ABaerbock an Front in Ukraine verheizen statt sie 2 Jahre länger arbeiten zu lassen+mit Steuern Gemeinwesen finanzieren, von dem dann auch Militaristen schmarotzen. https://t.co/kvjRt5ioj6",0.0
387304,Herzlichen Glückwunsch @ABaerbock ! #OWDTE23,0.0
387305,In D ist jetzt selbst der Karneval völlig verdummt und verleiht Orden wider die menschliche Intelligenz. Und #HendrikWüst von der #CDU feiert die #Grüne Kriegtreiberin #Baerbock...,1.0
387306,"Karneval in Frauenhand: In #Aachen hat Außenministerin Annalena #Baerbock den Orden wider den tierischen Ernst bekommen. Ihre Vorgängerin, die Schauspielerin Iris Berben, hielt die Lobrede. https://t.co/Gpm8X9pp7d",0.0
387307,Annalena #Baerbock hat in Aachen den Orden wider den tierischen Ernst bekommen. Einen der größten Lacher des Abends erhielt aber wohl Marie-Agnes Strack-Zimmermann. Als Vampir verkleidet huldigte sie sich selbst als „von Kopf bis Fuß ganz formidabel“. https://t.co/L9VevFzQhF,0.0
387308,"Genau ‼️ In Potsdam, In Fahrland am Krampnitzsee und in Babelsberg werden zig Wohnungen gebaut: aber da wohnt der feine Herr Scholz mit seiner Frau Bildungsministerin und die feine Frau #Baerbock baut ein Haus in Fahrland: da können die Asylbewerber super wohnen und leben ‼️ ☝️",1.0
387309,"++EIL++EIL++EIL++
Nach Kriegserklärung gegen Russland  #baerbock von den #gruenen Zwangseinweisung in die Klappsmühle rechtens. https://t.co/yhEahSWgup",1.0
387310,"Herr @Bundeskanzler, Frau @ABaerbock, was sagen Sie zum Europarat @coe ?
 
Achten Sie die #Menschenrechte!

Bieten Sie Julian #Assange Asyl in Deutschland an! @AuswaertigesAmt

https://t.co/9ODJ3XJgIs

#FreeAssange
#FreeAssangeNOW 
#DropTheCharges https://t.co/kdtp19GO9A",0.0
387312,Bis zum 3. Weltkrieg ist es nicht mehr weit. #China #Ukraine #Scholz #Biden #USA #Europa #Russland #Iran #Großbritannien #Baerbock #Gruenen  #Taiwan #Syrien #Japan #Australien #Kanada #Türkei. So kann man dann das Klimaproblem auch lösen.,0.0
387313,"Mit ""Herr Senator"" sprach den mit Karnevalsorden ""geehrten"" Vereinsreporter ein Kollege an, der selbst Karnevals-Senator war. Die Sehnsucht nach Würden in diesem Beruf, in dem man nirgendwo richtig dazugehört, ist halt riesig. Ist #Baerbock jetzt außer ""#Ritterin"" Senatorin, egal",0.0
387315,Besser kann man Baerbock nicht charakterisieren. https://t.co/jxZOfV9Ne9,0.0
387316,"Warum Alice Schwarzer über die Sprüche von Außenministerin Baerbock bei der Verleihung des ""Ordens wider den tierischen Ernst"" nicht lachen kann - aber trotzdem #Wieverfastelovend feiert. #Karneval #Aachen https://t.co/lAK99UdPRW",0.0
387317,"Ja genau.. Ausgerechnet die dusselige Trümmerlotte, die sich im Krieg gegen Russland wähnt.. #Baerbock",1.0
387318,"Karneval in Frauenhand: In Aachen hat Außenministerin Annalena Baerbock den Orden wider den tierischen Ernst bekommen. Ihre Vorgängerin, die Schauspielerin Iris Berben, hielt die Lobrede. https://t.co/xAKN3cBXmR",0.0
387319,[Emma] Wie lustig! Baerbock in der Bütt https://t.co/NxfT0VNGOB,0.0
387320,Hofreiter - Baerbock - Robert Habeck - Ricarda Lang - Hat Gott sie KURZ ... https://t.co/yj8EK0eEqS via @YouTube,0.0
387321,Ich habe einen spannenden Artikel gefunden. https://t.co/10a046GZNk via @tonline so müßten alle Parteien reagieren und die Grünen raus werfen -siehe Habeck-Baerbock totale versager !!!!!! Deutsche Volk stöhnt darunter und leidet !!,1.0
387322,"Darf ich mal fragen, inwiefern - nicht nur unfreiwilligen - #Baerbock Humor bewiesen hat oder geht es darum nicht mehr?",0.0
387323,Ich habe einen spannenden Artikel gefunden. https://t.co/5lyMiPeZ3L via @tonline ist diese Frau Baerbock noch normal ??Sie steht nur auf Krieg - wann wird Sie von Scholz gefeuert ??? Sie schädigt Deutschland ohne Ende !!Keine Aussenministerin die Deutschland im Ausland vertritt.,1.0
387324,Somit finanzieren @AuswaertigesAmt und Madame @ABaerbock mit🤔,0.0
387325,Ich finde es Verlogen zu Sagen wir hätten keine Munition für die Ukraine und halten unser Schrecklichste zurück! Es wird Zeit das sie Aktiv im Krieg eingesetzt wird! Ab an die Front mit unserem DUM DUM GESCHOẞ BÄRBOCK https://t.co/VUvOwW6Nfo,1.0
387327,Baerbock völlig Unfähig!!      #BaerbockRuecktritt   #BaerbockUntragbar    #GrüneVerlogeneScheiße,0.0
387328,"Die #Politik von heute, unterscheidet sich kaum von den anderen. Es wird geflickt, Löcher gestopft, unangenehme Thenen werden unter den Teppich gekehrt. Deutschland ist am Abgrund angekommen. Ein weiter so, in allen Bereichen geht nicht mehr. #Faeser #Scholz #Merz #Baerbock",0.0
387329,"Guten Morgen,
Khamenehi ist ein mörder und IRGC ist ein Terrorist und das weiß ganze Welt. #IRGCterrorists #IranRevoIution #MahsaAmini 
@Bundeskanzler @ABaerbock @EmmanuelMacron @JamesCleverly @JosepBorrellF 
31- Saeid Mohammadi ist in Eslamabad Gharb geschossen worden. https://t.co/IyZqCHwsij",0.0
387330,"😂😂😂😂👍🏽🥳🎈👍🏽🎉🧡🧡🧡🧡 Genau, wir schließen sie da alle ein und werfen den Schlüssel 🔐 weg! #KlausSchwab #WEF #WHO #Scholz #Klingbeil #Allianz #Spahn #Baerbock #Insolvenz ach ‘ne #ÖffnungSpäterWieder 😂😂😂",0.0
387331,"Sieh dir diesen Post an: ""Zeit der #Jecken ist auf dem Höhepunkt."". https://t.co/AwNnhGSd9i https://t.co/zttxHPb86L #Baerbock #Karneval #Karnevalsorden",0.0
387332,"Ich habe einen spannenden Artikel gefunden. https://t.co/tRiqzaH7KZ via @tonline Baerbock Deutschlands Kriegsministerin ist für alles aber nicht für das Wohl des Deutschen Volkes. Für Rüstung+Krieg +Waffenlieferung ,solch eine Aussenminsterin brauchen wir nicht!!!Raus mit Ihr!!",1.0
387333,"#Baerbock hatte recht 

Wir sind im Krieg mit Russland und der Mossad beweist diese Behauptung .

https://t.co/i4Z7SvXsIa https://t.co/uUfcl0oSFs",1.0
387334,Annalena Baerbock hat den Aachener Karnevalsorden „Wider den tierischen Ernst“ bekommen 💃🍾🙋‍♀️,0.0
387335,"💩💩💩💩💩💩💩💩💩

Das 🤮GRUENE🤮Baerbock ist untergetaucht bis sich der Pulverdampf verzogen hat

🦹‍♂️🦹‍♂️🦹‍♂️🦹‍♂️🦹‍♂️🦹‍♂️🦹‍♂️🦹‍♂️🦹‍♂️",0.0
387336,"@HenrikWuest eine Frau die en passant einer Atommacht und befreundeten Menschen den Krieg erklärt, die setzt sich nicht für den #Frieden oder #Freiheit ein und die will auch keine #Demokratie Schämen Sie sich mit der!
#Baerbock #OWDTE23",1.0
387337,"... womit hat sich BAM Baerbock für die Aachener wohl diese Ehrung verdient, eventuell mit der Kriegserklärung gegen Russland ? https://t.co/ljuk9w3gbz",1.0
387339,"Hilfe, die Narren sind wieder da: „Ich bin ein Star. Holt mich hier raus!“ So machte sich #Baerbock mit einer Karnevalsrede bei der Ordensverleihung in Aachen zur prominenten Närrin. By the way: Die Narrenkappe steht ihr wirklich gut! https://t.co/NFcwnqIMxG",0.0
387340,"Für die geistige Gesundheit ist es ratsam, sich am #Sonnatag vorzunehmen, eine  der nachstehend erwähnten Personen komplett zu ignorieren.
#Scholz #Baerbock #Habeck #StrackZimmermann #Chebli #Selenskyj #neubauer #Lauterbach #Özdemir #Giffey #reschke #Blome",0.0
387342,#Umdrehung wo man hinschaut. Und: Wie viel von unserem Geld gibt #Baerbock für Stylistin und Fotograf aus? https://t.co/EfJdHGLQuD,0.0
387343,"#NZZ: Frau @ABaerbock ist in ihrem Persönlichkeitstyp das Produkt der westdeutschen #Wohlstandsverwahrlosung. Das Geld kommt leistungslos vom Staat, der Strom aus der Dose und die Milch aus dem Supermarkt. https://t.co/n3giqHroft",1.0
387344,"Kanzleramt und Außenministerium dämmen außenpolitische vor sich hin. PersonalstarkeInstitutionen, deren fehlende Kompetenzen ruinös für uns sind. Scholz und Baerbock versagen auf ganzer Ebene. Offensichtlich haben wir wirklich nur diesen mentalen Ausschuß! @spdbt @GrueneBundestag",0.0
387345,Mein Clownerie im Endstadium Tweet heute. #Baerbock gleich 5 Unwahrheiten in der ersten Zeile 🤡🤣 https://t.co/FZFWh4z5Rl,1.0
387346,"Angesichts der Weltlage sei es nicht leicht, die Zuversicht und den Humor zu bewahren, sagt @ABaerbock mit Blick auf den Krieg in der #Ukraine bei ihrer Auszeichnung mit dem #Karneval|sorden ""Wider den tierischen Ernst"". Bericht v @epd_west u @epd_news",0.0
387347,"Der unmenschliche Zynismus auf den Punkt: @ABaerbock überlegte, sich zur Verleihung des Karneval-Ordens ""wider den tierischen Ernst"" 2023 als Leopard zu verkleiden. Aber gab keine Reisegenehmigung vom Außenministerium.

Haha, was haben wir uns grün gelacht über tote Ukrainer.",1.0
387348,"Lustige Todesrealsatire. Keine 14 Tage sind vergangen, nachdem Baerbock Russland öffentl. den Krieg erklärt hat und gegenwärtig das ukr. Volk durch dt. Panzer für den Imperialismus der USA-NATO geopfert und zerfleischt wird.
Aber Spass+Orden müssen sein + Lakaiengratulation.",1.0
387349,"Moinsen, ""mein Ministerium"",das gehört zu üblichen Redewendungen 
""will a donkey do?""im Tausch zum Ministerium? Frei nach sheakespeare.Frau Baerbock hat   ein ganzes Land,das im Krieg gegen Russland ist.Deutsche Sprache auch für ""NATIVES""SCHWER.l.G.Djura",1.0
387350,"Erst Baerbock, jetzt Lindner – afrikanische Staaten sind zurzeit ein beliebtes Reiseziel deutscher Politiker. Und nicht nur deutscher. Die im letzten Jahr angepflanzte Schuldenkrise ist gewachsen, und die westliche Politik reist an zur Ernte.

https://t.co/3Kvzo1JczH",1.0
387351,"Das Ausnutzen von Fehlern ist ein altes Prinzip im Umgang zwischen Ländern,aber was wir jetzt feststellen,ist,dass politische Verwaltungen den Fallstricken von Ländern folgen,um in die Politik zu investieren und populistische Ideen zu fördern #Balloon #Baerbock #ChineseSpyBallon",0.0
387352,"Laut Medienberichten finanziert der Iran der #Hizbullah mit 1300 USD pro Monat/pro Kämpfer! Und wir deutschen finanzieren der Terror-Regime mit wirtschaftlichen Beziehungen!

@ABaerbock @OlafScholz

#IRGCterrorists #IranRevoIution #MahsaAmini #مهسا_امینی https://t.co/FemuLvwpmf",0.0
387353,"Mehr #Fachkraefte in der Politik, weniger Salon-Sozialisten. 
#Faeser #Habeck #Baerbock #Neubauer #Kühnert",0.0
387354,"Das ist einer der Gründe, warum Gespräche jeglicher Art mit dem Iran beendet werden sollten. Hier wird Gehirnwäsche und Kindermissbrauch betrieben. #IRGCterrorists @ABaerbock @AuswaertigesAmt",0.0
387355,"Stimmt das? Und wie kann das passieren? Verkauf von Flughafen #Frankfurt-#Hahn an Russ. Kreml-nahen Oligarchen.
@bundeskanzler @ABaerbock @bka",0.0
387356,"#Presseclub 
Freudscher Versprecher, Unintelligent wie Baerbock oder weiß Cathryn Clüver Asbrook einfach mehr:
""Eine Atombombe und wir sind schneller mit dabei...""",0.0
387357,"Wunderbar. Keine 14 Tage sind vergangen, nachdem Baerbock Russland öffentl. den Krieg erklärt hat und gegenwärtig das ukr. Volk durch dt. Panzer für den Imperialismus der USA-NATO geopfert und zerfleischt wird.
Aber Spass + Orden müssen sein! Was für eine minderbemittelte Dame!",1.0
387358,"Querfront-Proteste gegen @ABaerbock begannen gestern in #Aachen mit konspirativ geplanten illegalen ""Spaziergang"" durch Teile der Innenstadt, inkl. Schildern, Fahnen &amp; Lautsprecher-Bollerwagen. Es nahmen rd. 30 ""Querdenker"", Rechtsextreme, #AfD- &amp; ""dieBasis""-Leute teil. [1/11]",0.0
387359,"Lt. Umfrage ist A. Baerbock eine beliebte Politikerin (Poli-Ticker)in. Das ist ein eindeutiger Beweis, wie dumm und hirnlos ein sehr großer Teil der deutschen Bürger ist.
 Aber ist ja kein Wunder: Die Deutschen waren schon immer blöd im Kopf, bis auf einige Ausnahmen! Zwei große",0.0
387360,"Der morgige, Montag 6. Februar, Trend lautet #Aachen #WiderDenTierischenErnst
Der ganze Budenzauber wird am 6. Februar 2023 in der #ARD ausgestrahlt. Die Sendung beginnt um 20:15 Uhr
#AnnalenaBaerbock  #Annalena #Baerbock",0.0
387361,"Anna-Lena Bärbock, der Verkörperung des Tierischen Ernstes,  den Orden wider den tierischen Ernst zu verleihen, hat schon wieder was. Wäre anarchischer Humor, wenn man nicht wüsste, das Wüst so gerne mit den Grünen regiert.",1.0
387362,"Tusch, Tanz und Alaaf: Außenministerin Annalena Baerbock ist neue Ritterin des Aachener Ordens wider den tierischen Ernst https://t.co/lqngIBI11X @rponline https://t.co/6fMHt33S8p",0.0
387363,"Sie würden einen Angriff auf #Deutschland oder andere Staaten riskieren oder einen atomaren Anschlag, um nicht vor #Putin einzuknicken. Mit Konsequenz in die Katastrophe und hinterher sagen: ""Es war moralisch richtig.""  
#vonderLeyen #Baerbock #habeck https://t.co/NP86waLlJa",0.0
387364,"In der Sendung #InternationalerFrühschoppen klang es an, wie unzureichend Frau Antisanktionsministerin @ABaerbock bisher handelte. Stichpunkte: Iran, Armenien, Oligarch kauft Flughafen, deutsche Unternehmen in Russland.

Nur für ihre Jünger ist #Baerbock keine #Fehlbesetzung.",0.0
387366,"Daily-Spezial: Danke, Annalena: Baerbock entlarvt den Wahnsinn https://t.co/YFdiaLrI36 via @YouTube",0.0
387367,"Was darf Satire? Entweder Hendrik Wüst macht sich hier über unsere Außenministeri lustig oder das fragile Friedensverständnis der Grünen hat auch bei der CDU Einzug gehalten. Baerbock, Kämpferin für Frieden und Freiheit...",0.0
387368,"Hans-Georg Maaßen (Bundesvorsitzender #WerteUnion) ""Ich ertrage es nicht, von Menschen regiert zu werden, die ich als Präsident des Verfassungsschutzes noch nicht einmal als Büroboten angestellt hätte""  #CDU #Grüne #AfD #nurnochAfD #Baerbock #Habeck",0.0
387369,"Hans-Georg Maaßen (Bundesvorsitzender #WerteUnion) ""Diskriminierung, Ausgrenzung und Verfolgung politisch Andersdenker ist das neue Normal in Deutschland""  #CDU #Grüne #AfD #nurnochAfD #Baerbock #Habeck",1.0
